"Date","BTCENEMAX","BTCENEMIN","BTCENEGUE","BTCEMI_MAX","BTCEMI_MIN","BTCEMI_GUE","BTCOAL_MAX","BTCOAL_MIN","BTCOAL_GUE","BTCOIL_MAX","BTCOIL_MIN","BTCOIL_GUE","BTCGAS_MAX","BTCGAS_MIN","BTCGAS_GUE"
"10/20/2020","9.53E+10","3.65E+10","6.59E+10","5.28E+10","2.02E+10","3.65E+10","9.71E+10","3.72E+10","6.71E+10","8.14E+10","3.11E+10","5.63E+10","4.90E+10","1.87E+10","3.39E+10"
"10/21/2020","9.40E+10","3.60E+10","6.50E+10","5.21E+10","1.99E+10","3.60E+10","9.58E+10","3.66E+10","6.62E+10","8.03E+10","3.07E+10","5.55E+10","4.83E+10","1.85E+10","3.34E+10"
"10/22/2020","9.31E+10","3.56E+10","6.44E+10","5.16E+10","1.97E+10","3.57E+10","9.49E+10","3.63E+10","6.56E+10","7.95E+10","3.04E+10","5.50E+10","4.79E+10","1.83E+10","3.31E+10"
"10/23/2020","9.21E+10","3.49E+10","6.32E+10","5.10E+10","1.94E+10","3.50E+10","9.38E+10","3.56E+10","6.44E+10","7.86E+10","2.98E+10","5.40E+10","4.73E+10","1.80E+10","3.25E+10"
"10/24/2020","9.28E+10","3.49E+10","6.32E+10","5.14E+10","1.93E+10","3.50E+10","9.45E+10","3.56E+10","6.44E+10","7.92E+10","2.98E+10","5.40E+10","4.77E+10","1.79E+10","3.25E+10"
"10/25/2020","9.31E+10","3.48E+10","6.31E+10","5.16E+10","1.93E+10","3.49E+10","9.49E+10","3.54E+10","6.43E+10","7.95E+10","2.97E+10","5.39E+10","4.79E+10","1.79E+10","3.24E+10"
"10/26/2020","9.23E+10","3.42E+10","6.21E+10","5.11E+10","1.90E+10","3.44E+10","9.40E+10","3.49E+10","6.33E+10","7.88E+10","2.92E+10","5.31E+10","4.74E+10","1.76E+10","3.19E+10"
"10/27/2020","8.85E+10","3.25E+10","5.92E+10","4.90E+10","1.80E+10","3.28E+10","9.02E+10","3.32E+10","6.03E+10","7.56E+10","2.78E+10","5.05E+10","4.55E+10","1.67E+10","3.04E+10"
"10/28/2020","8.71E+10","3.14E+10","5.74E+10","4.82E+10","1.74E+10","3.18E+10","8.87E+10","3.20E+10","5.85E+10","7.43E+10","2.68E+10","4.90E+10","4.47E+10","1.62E+10","2.95E+10"
"10/29/2020","8.58E+10","3.04E+10","5.57E+10","4.76E+10","1.68E+10","3.08E+10","8.75E+10","3.09E+10","5.67E+10","7.33E+10","2.59E+10","4.75E+10","4.41E+10","1.56E+10","2.86E+10"
"10/30/2020","8.55E+10","2.96E+10","5.47E+10","4.73E+10","1.64E+10","3.03E+10","8.71E+10","3.02E+10","5.57E+10","7.30E+10","2.53E+10","4.67E+10","4.39E+10","1.52E+10","2.81E+10"
"10/31/2020","8.36E+10","2.82E+10","5.25E+10","4.63E+10","1.56E+10","2.91E+10","8.51E+10","2.87E+10","5.35E+10","7.14E+10","2.41E+10","4.48E+10","4.29E+10","1.45E+10","2.70E+10"
"1/11/2020","8.69E+10","2.85E+10","5.36E+10","4.82E+10","1.58E+10","2.97E+10","8.86E+10","2.90E+10","5.46E+10","7.43E+10","2.43E+10","4.58E+10","4.47E+10","1.46E+10","2.76E+10"
"2/11/2020","8.78E+10","2.79E+10","5.32E+10","4.86E+10","1.55E+10","2.95E+10","8.95E+10","2.84E+10","5.42E+10","7.50E+10","2.38E+10","4.54E+10","4.51E+10","1.43E+10","2.74E+10"
"3/11/2020","9.39E+10","2.88E+10","5.59E+10","5.20E+10","1.60E+10","3.10E+10","9.57E+10","2.94E+10","5.70E+10","8.02E+10","2.46E+10","4.78E+10","4.83E+10","1.48E+10","2.88E+10"
"4/11/2020","1.00E+11","3.01E+10","5.91E+10","5.55E+10","1.67E+10","3.28E+10","1.02E+11","3.07E+10","6.03E+10","8.55E+10","2.57E+10","5.05E+10","5.15E+10","1.55E+10","3.04E+10"
"5/11/2020","1.05E+11","3.07E+10","6.13E+10","5.82E+10","1.70E+10","3.40E+10","1.07E+11","3.12E+10","6.25E+10","8.97E+10","2.62E+10","5.24E+10","5.40E+10","1.58E+10","3.15E+10"
"6/11/2020","1.11E+11","3.13E+10","6.38E+10","6.13E+10","1.73E+10","3.53E+10","1.13E+11","3.19E+10","6.50E+10","9.45E+10","2.67E+10","5.45E+10","5.69E+10","1.61E+10","3.28E+10"
"7/11/2020","1.15E+11","3.17E+10","6.55E+10","6.36E+10","1.75E+10","3.63E+10","1.17E+11","3.23E+10","6.68E+10","9.80E+10","2.70E+10","5.60E+10","5.90E+10","1.63E+10","3.37E+10"
"8/11/2020","1.16E+11","3.13E+10","6.58E+10","6.43E+10","1.74E+10","3.64E+10","1.18E+11","3.19E+10","6.70E+10","9.92E+10","2.67E+10","5.62E+10","5.97E+10","1.61E+10","3.38E+10"
"9/11/2020","1.28E+11","3.36E+10","7.13E+10","7.09E+10","1.86E+10","3.95E+10","1.30E+11","3.42E+10","7.27E+10","1.09E+11","2.87E+10","6.09E+10","6.58E+10","1.73E+10","3.67E+10"
"10/11/2020","1.31E+11","3.35E+10","7.21E+10","7.26E+10","1.86E+10","3.99E+10","1.33E+11","3.42E+10","7.34E+10","1.12E+11","2.86E+10","6.16E+10","6.73E+10","1.72E+10","3.70E+10"
"11/11/2020","1.33E+11","3.32E+10","7.22E+10","7.36E+10","1.84E+10","4.00E+10","1.35E+11","3.38E+10","7.36E+10","1.14E+11","2.83E+10","6.17E+10","6.83E+10","1.70E+10","3.71E+10"
"12/11/2020","1.37E+11","3.36E+10","7.37E+10","7.59E+10","1.86E+10","4.09E+10","1.40E+11","3.42E+10","7.51E+10","1.17E+11","2.87E+10","6.30E+10","7.04E+10","1.73E+10","3.79E+10"
"11/13/2020","1.37E+11","3.31E+10","7.31E+10","7.57E+10","1.84E+10","4.05E+10","1.39E+11","3.38E+10","7.45E+10","1.17E+11","2.83E+10","6.25E+10","7.03E+10","1.70E+10","3.76E+10"
"11/14/2020","1.38E+11","3.30E+10","7.32E+10","7.63E+10","1.83E+10","4.06E+10","1.40E+11","3.36E+10","7.46E+10","1.18E+11","2.82E+10","6.25E+10","7.07E+10","1.70E+10","3.76E+10"
"11/15/2020","1.41E+11","3.34E+10","7.44E+10","7.79E+10","1.85E+10","4.12E+10","1.43E+11","3.40E+10","7.58E+10","1.20E+11","2.85E+10","6.36E+10","7.23E+10","1.72E+10","3.83E+10"
"11/16/2020","1.39E+11","3.27E+10","7.36E+10","7.70E+10","1.81E+10","4.08E+10","1.42E+11","3.33E+10","7.50E+10","1.19E+11","2.79E+10","6.29E+10","7.15E+10","1.68E+10","3.78E+10"
"11/17/2020","1.43E+11","3.32E+10","7.54E+10","7.90E+10","1.84E+10","4.18E+10","1.45E+11","3.39E+10","7.68E+10","1.22E+11","2.84E+10","6.44E+10","7.33E+10","1.71E+10","3.87E+10"
"11/18/2020","1.48E+11","3.42E+10","7.80E+10","8.18E+10","1.89E+10","4.32E+10","1.50E+11","3.48E+10","7.94E+10","1.26E+11","2.92E+10","6.66E+10","7.59E+10","1.76E+10","4.01E+10"
"11/19/2020","1.46E+11","3.37E+10","7.72E+10","8.11E+10","1.86E+10","4.28E+10","1.49E+11","3.43E+10","7.86E+10","1.25E+11","2.87E+10","6.59E+10","7.53E+10","1.73E+10","3.97E+10"
"11/20/2020","1.52E+11","3.48E+10","8.02E+10","8.44E+10","1.93E+10","4.45E+10","1.55E+11","3.55E+10","8.18E+10","1.30E+11","2.97E+10","6.85E+10","7.83E+10","1.79E+10","4.12E+10"
"11/21/2020","1.58E+11","3.59E+10","8.32E+10","8.76E+10","1.99E+10","4.61E+10","1.61E+11","3.66E+10","8.47E+10","1.35E+11","3.07E+10","7.10E+10","8.13E+10","1.85E+10","4.27E+10"
"11/22/2020","1.64E+11","3.69E+10","8.59E+10","9.06E+10","2.05E+10","4.76E+10","1.67E+11","3.76E+10","8.75E+10","1.40E+11","3.15E+10","7.34E+10","8.41E+10","1.90E+10","4.42E+10"
"11/23/2020","1.62E+11","3.66E+10","8.53E+10","9.00E+10","2.03E+10","4.72E+10","1.65E+11","3.73E+10","8.69E+10","1.39E+11","3.13E+10","7.28E+10","8.35E+10","1.88E+10","4.38E+10"
"11/24/2020","1.59E+11","3.60E+10","8.37E+10","8.83E+10","1.99E+10","4.64E+10","1.62E+11","3.66E+10","8.53E+10","1.36E+11","3.07E+10","7.15E+10","8.19E+10","1.85E+10","4.30E+10"
"11/25/2020","1.57E+11","3.55E+10","8.26E+10","8.72E+10","1.97E+10","4.58E+10","1.60E+11","3.62E+10","8.42E+10","1.34E+11","3.03E+10","7.06E+10","8.09E+10","1.82E+10","4.25E+10"
"11/26/2020","1.59E+11","3.59E+10","8.36E+10","8.82E+10","1.99E+10","4.63E+10","1.62E+11","3.66E+10","8.52E+10","1.36E+11","3.07E+10","7.14E+10","8.18E+10","1.85E+10","4.30E+10"
"11/27/2020","1.57E+11","3.55E+10","8.25E+10","8.71E+10","1.97E+10","4.57E+10","1.60E+11","3.61E+10","8.41E+10","1.34E+11","3.03E+10","7.05E+10","8.08E+10","1.82E+10","4.24E+10"
"11/28/2020","1.55E+11","3.50E+10","8.14E+10","8.59E+10","1.94E+10","4.51E+10","1.58E+11","3.56E+10","8.29E+10","1.32E+11","2.99E+10","6.95E+10","7.97E+10","1.80E+10","4.18E+10"
"11/29/2020","1.52E+11","3.44E+10","8.00E+10","8.44E+10","1.90E+10","4.43E+10","1.55E+11","3.50E+10","8.15E+10","1.30E+11","2.94E+10","6.83E+10","7.83E+10","1.77E+10","4.11E+10"
"11/30/2020","1.49E+11","3.36E+10","7.81E+10","8.24E+10","1.86E+10","4.33E+10","1.52E+11","3.42E+10","7.96E+10","1.27E+11","2.87E+10","6.67E+10","7.65E+10","1.73E+10","4.02E+10"
"1/12/2020","1.53E+11","3.45E+10","8.04E+10","8.48E+10","1.91E+10","4.45E+10","1.56E+11","3.52E+10","8.19E+10","1.31E+11","2.95E+10","6.87E+10","7.87E+10","1.78E+10","4.13E+10"
"2/12/2020","1.51E+11","3.41E+10","7.94E+10","8.38E+10","1.89E+10","4.40E+10","1.54E+11","3.48E+10","8.10E+10","1.29E+11","2.92E+10","6.78E+10","7.78E+10","1.75E+10","4.08E+10"
"3/12/2020","1.54E+11","3.48E+10","8.10E+10","8.55E+10","1.93E+10","4.49E+10","1.57E+11","3.55E+10","8.26E+10","1.32E+11","2.97E+10","6.92E+10","7.93E+10","1.79E+10","4.17E+10"
"4/12/2020","1.55E+11","3.49E+10","8.13E+10","8.57E+10","1.93E+10","4.50E+10","1.58E+11","3.56E+10","8.28E+10","1.32E+11","2.98E+10","6.94E+10","7.95E+10","1.79E+10","4.18E+10"
"5/12/2020","1.55E+11","3.50E+10","8.15E+10","8.59E+10","1.94E+10","4.51E+10","1.58E+11","3.57E+10","8.30E+10","1.32E+11","2.99E+10","6.96E+10","7.97E+10","1.80E+10","4.19E+10"
"6/12/2020","1.54E+11","3.48E+10","8.09E+10","8.54E+10","1.93E+10","4.48E+10","1.57E+11","3.54E+10","8.25E+10","1.32E+11","2.97E+10","6.91E+10","7.92E+10","1.79E+10","4.16E+10"
"7/12/2020","1.60E+11","3.61E+10","8.40E+10","8.86E+10","2.00E+10","4.65E+10","1.63E+11","3.68E+10","8.56E+10","1.37E+11","3.08E+10","7.17E+10","8.22E+10","1.86E+10","4.32E+10"
"8/12/2020","1.59E+11","3.58E+10","8.33E+10","8.79E+10","1.98E+10","4.62E+10","1.62E+11","3.65E+10","8.49E+10","1.35E+11","3.06E+10","7.12E+10","8.15E+10","1.84E+10","4.28E+10"
"9/12/2020","1.60E+11","3.61E+10","8.40E+10","8.86E+10","2.00E+10","4.65E+10","1.63E+11","3.68E+10","8.56E+10","1.37E+11","3.08E+10","7.17E+10","8.22E+10","1.86E+10","4.32E+10"
"10/12/2020","1.56E+11","3.51E+10","8.17E+10","8.62E+10","1.95E+10","4.53E+10","1.59E+11","3.58E+10","8.33E+10","1.33E+11","3.00E+10","6.98E+10","8.00E+10","1.81E+10","4.20E+10"
"11/12/2020","1.55E+11","3.49E+10","8.12E+10","8.57E+10","1.93E+10","4.50E+10","1.58E+11","3.56E+10","8.28E+10","1.32E+11","2.98E+10","6.94E+10","7.95E+10","1.79E+10","4.18E+10"
"12/12/2020","1.53E+11","3.45E+10","8.03E+10","8.47E+10","1.91E+10","4.45E+10","1.56E+11","3.51E+10","8.18E+10","1.31E+11","2.95E+10","6.85E+10","7.85E+10","1.77E+10","4.13E+10"
"12/13/2020","1.56E+11","3.52E+10","8.19E+10","8.64E+10","1.95E+10","4.54E+10","1.59E+11","3.59E+10","8.34E+10","1.33E+11","3.01E+10","6.99E+10","8.01E+10","1.81E+10","4.21E+10"
"12/14/2020","1.55E+11","3.49E+10","8.12E+10","8.56E+10","1.93E+10","4.50E+10","1.58E+11","3.55E+10","8.27E+10","1.32E+11","2.98E+10","6.93E+10","7.94E+10","1.79E+10","4.17E+10"
"12/15/2020","1.53E+11","3.46E+10","8.05E+10","8.50E+10","1.92E+10","4.46E+10","1.56E+11","3.53E+10","8.21E+10","1.31E+11","2.96E+10","6.88E+10","7.88E+10","1.78E+10","4.14E+10"
"12/16/2020","1.53E+11","3.46E+10","8.06E+10","8.50E+10","1.92E+10","4.46E+10","1.56E+11","3.53E+10","8.21E+10","1.31E+11","2.96E+10","6.88E+10","7.89E+10","1.78E+10","4.14E+10"
"12/17/2020","1.53E+11","3.45E+10","8.02E+10","8.46E+10","1.91E+10","4.44E+10","1.56E+11","3.51E+10","8.17E+10","1.30E+11","2.94E+10","6.85E+10","7.85E+10","1.77E+10","4.12E+10"
"12/18/2020","1.57E+11","3.50E+10","8.16E+10","8.68E+10","1.94E+10","4.52E+10","1.60E+11","3.57E+10","8.32E+10","1.34E+11","2.99E+10","6.97E+10","8.06E+10","1.80E+10","4.20E+10"
"12/19/2020","1.62E+11","3.58E+10","8.36E+10","8.97E+10","1.98E+10","4.63E+10","1.65E+11","3.65E+10","8.52E+10","1.38E+11","3.06E+10","7.14E+10","8.32E+10","1.84E+10","4.30E+10"
"12/20/2020","1.62E+11","3.55E+10","8.31E+10","8.98E+10","1.97E+10","4.60E+10","1.65E+11","3.62E+10","8.46E+10","1.38E+11","3.03E+10","7.09E+10","8.33E+10","1.82E+10","4.27E+10"
"12/21/2020","1.64E+11","3.52E+10","8.28E+10","9.07E+10","1.95E+10","4.59E+10","1.67E+11","3.58E+10","8.44E+10","1.40E+11","3.00E+10","7.07E+10","8.41E+10","1.81E+10","4.26E+10"
"12/22/2020","1.67E+11","3.53E+10","8.35E+10","9.27E+10","1.95E+10","4.63E+10","1.71E+11","3.59E+10","8.51E+10","1.43E+11","3.01E+10","7.13E+10","8.60E+10","1.81E+10","4.29E+10"
"12/23/2020","1.73E+11","3.57E+10","8.51E+10","9.61E+10","1.98E+10","4.72E+10","1.77E+11","3.63E+10","8.67E+10","1.48E+11","3.05E+10","7.27E+10","8.91E+10","1.83E+10","4.38E+10"
"12/24/2020","1.77E+11","3.56E+10","8.55E+10","9.78E+10","1.97E+10","4.73E+10","1.80E+11","3.62E+10","8.71E+10","1.51E+11","3.04E+10","7.30E+10","9.07E+10","1.83E+10","4.39E+10"
"12/25/2020","1.78E+11","3.51E+10","8.51E+10","9.87E+10","1.94E+10","4.71E+10","1.82E+11","3.58E+10","8.67E+10","1.52E+11","3.00E+10","7.27E+10","9.16E+10","1.80E+10","4.37E+10"
"12/26/2020","1.78E+11","3.44E+10","8.40E+10","9.88E+10","1.90E+10","4.66E+10","1.82E+11","3.50E+10","8.56E+10","1.52E+11","2.94E+10","7.18E+10","9.16E+10","1.77E+10","4.32E+10"
"12/27/2020","1.83E+11","3.43E+10","8.47E+10","1.02E+11","1.90E+10","4.69E+10","1.87E+11","3.49E+10","8.63E+10","1.57E+11","2.93E+10","7.23E+10","9.42E+10","1.76E+10","4.35E+10"
"12/28/2020","1.92E+11","3.51E+10","8.75E+10","1.06E+11","1.94E+10","4.85E+10","1.96E+11","3.57E+10","8.92E+10","1.64E+11","3.00E+10","7.47E+10","9.87E+10","1.80E+10","4.50E+10"
"12/29/2020","1.98E+11","3.54E+10","8.90E+10","1.10E+11","1.96E+10","4.93E+10","2.02E+11","3.60E+10","9.07E+10","1.69E+11","3.02E+10","7.60E+10","1.02E+11","1.82E+10","4.57E+10"
"12/30/2020","2.05E+11","3.60E+10","9.12E+10","1.14E+11","1.99E+10","5.05E+10","2.09E+11","3.67E+10","9.29E+10","1.75E+11","3.07E+10","7.79E+10","1.05E+11","1.85E+10","4.69E+10"
"12/31/2020","2.18E+11","3.73E+10","9.55E+10","1.21E+11","2.07E+10","5.29E+10","2.23E+11","3.81E+10","9.73E+10","1.87E+11","3.19E+10","8.15E+10","1.12E+11","1.92E+10","4.91E+10"
"1/1/2021","2.24E+11","3.75E+10","9.65E+10","1.24E+11","2.08E+10","5.35E+10","2.28E+11","3.82E+10","9.83E+10","1.91E+11","3.20E+10","8.24E+10","1.15E+11","1.93E+10","4.96E+10"
"2/1/2021","2.31E+11","3.80E+10","9.83E+10","1.28E+11","2.10E+10","5.45E+10","2.35E+11","3.87E+10","1.00E+11","1.97E+11","3.24E+10","8.39E+10","1.19E+11","1.95E+10","5.05E+10"
"3/1/2021","2.37E+11","3.83E+10","1.00E+11","1.32E+11","2.12E+10","5.54E+10","2.42E+11","3.90E+10","1.02E+11","2.03E+11","3.27E+10","8.55E+10","1.22E+11","1.97E+10","5.14E+10"
"4/1/2021","2.45E+11","3.87E+10","1.02E+11","1.36E+11","2.15E+10","5.65E+10","2.50E+11","3.95E+10","1.04E+11","2.09E+11","3.31E+10","8.72E+10","1.26E+11","1.99E+10","5.25E+10"
"5/1/2021","2.50E+11","3.89E+10","1.03E+11","1.39E+11","2.16E+10","5.72E+10","2.55E+11","3.97E+10","1.05E+11","2.14E+11","3.32E+10","8.82E+10","1.29E+11","2.00E+10","5.31E+10"
"6/1/2021","2.56E+11","3.91E+10","1.05E+11","1.42E+11","2.17E+10","5.79E+10","2.61E+11","3.98E+10","1.07E+11","2.19E+11","3.34E+10","8.93E+10","1.32E+11","2.01E+10","5.37E+10"
"7/1/2021","2.59E+11","3.92E+10","1.05E+11","1.43E+11","2.17E+10","5.83E+10","2.63E+11","3.99E+10","1.07E+11","2.21E+11","3.34E+10","8.99E+10","1.33E+11","2.01E+10","5.41E+10"
"8/1/2021","2.60E+11","3.91E+10","1.06E+11","1.44E+11","2.17E+10","5.85E+10","2.65E+11","3.99E+10","1.08E+11","2.22E+11","3.34E+10","9.02E+10","1.34E+11","2.01E+10","5.43E+10"
"9/1/2021","2.61E+11","3.89E+10","1.06E+11","1.44E+11","2.16E+10","5.85E+10","2.66E+11","3.97E+10","1.08E+11","2.23E+11","3.32E+10","9.02E+10","1.34E+11","2.00E+10","5.43E+10"
"10/1/2021","2.65E+11","3.95E+10","1.07E+11","1.47E+11","2.19E+10","5.94E+10","2.70E+11","4.03E+10","1.09E+11","2.26E+11","3.38E+10","9.16E+10","1.36E+11","2.03E+10","5.51E+10"
"11/1/2021","2.64E+11","3.95E+10","1.07E+11","1.47E+11","2.19E+10","5.93E+10","2.69E+11","4.02E+10","1.09E+11","2.26E+11","3.37E+10","9.14E+10","1.36E+11","2.03E+10","5.50E+10"
"12/1/2021","2.66E+11","3.97E+10","1.08E+11","1.47E+11","2.20E+10","5.97E+10","2.71E+11","4.05E+10","1.10E+11","2.27E+11","3.39E+10","9.20E+10","1.37E+11","2.04E+10","5.54E+10"
"1/13/2021","2.64E+11","3.94E+10","1.07E+11","1.46E+11","2.18E+10","5.92E+10","2.69E+11","4.02E+10","1.09E+11","2.26E+11","3.37E+10","9.13E+10","1.36E+11","2.03E+10","5.50E+10"
"1/14/2021","2.63E+11","3.92E+10","1.06E+11","1.46E+11","2.17E+10","5.90E+10","2.68E+11","4.00E+10","1.08E+11","2.25E+11","3.35E+10","9.09E+10","1.35E+11","2.02E+10","5.47E+10"
"1/15/2021","2.68E+11","4.01E+10","1.09E+11","1.49E+11","2.22E+10","6.02E+10","2.74E+11","4.08E+10","1.11E+11","2.29E+11","3.42E+10","9.28E+10","1.38E+11","2.06E+10","5.58E+10"
"1/16/2021","2.72E+11","4.07E+10","1.10E+11","1.51E+11","2.25E+10","6.11E+10","2.78E+11","4.14E+10","1.12E+11","2.33E+11","3.47E+10","9.42E+10","1.40E+11","2.09E+10","5.67E+10"
"1/17/2021","2.66E+11","3.97E+10","1.08E+11","1.47E+11","2.20E+10","5.96E+10","2.71E+11","4.04E+10","1.10E+11","2.27E+11","3.39E+10","9.19E+10","1.37E+11","2.04E+10","5.53E+10"
"1/18/2021","2.64E+11","3.93E+10","1.07E+11","1.46E+11","2.18E+10","5.91E+10","2.69E+11","4.01E+10","1.09E+11","2.25E+11","3.36E+10","9.11E+10","1.35E+11","2.02E+10","5.48E+10"
"1/19/2021","2.64E+11","3.94E+10","1.07E+11","1.46E+11","2.18E+10","5.92E+10","2.69E+11","4.01E+10","1.09E+11","2.25E+11","3.36E+10","9.12E+10","1.36E+11","2.02E+10","5.49E+10"
"1/20/2021","2.61E+11","3.89E+10","1.06E+11","1.45E+11","2.16E+10","5.85E+10","2.66E+11","3.97E+10","1.08E+11","2.23E+11","3.33E+10","9.02E+10","1.34E+11","2.00E+10","5.43E+10"
"1/21/2021","2.56E+11","3.82E+10","1.04E+11","1.42E+11","2.12E+10","5.75E+10","2.61E+11","3.90E+10","1.06E+11","2.19E+11","3.27E+10","8.86E+10","1.32E+11","1.97E+10","5.33E+10"
"1/22/2021","2.53E+11","3.77E+10","1.02E+11","1.40E+11","2.09E+10","5.67E+10","2.58E+11","3.84E+10","1.04E+11","2.16E+11","3.22E+10","8.74E+10","1.30E+11","1.94E+10","5.26E+10"
"1/23/2021","2.55E+11","3.81E+10","1.03E+11","1.41E+11","2.11E+10","5.73E+10","2.60E+11","3.88E+10","1.05E+11","2.18E+11","3.25E+10","8.83E+10","1.31E+11","1.96E+10","5.31E+10"
"1/24/2021","2.57E+11","3.84E+10","1.04E+11","1.42E+11","2.13E+10","5.77E+10","2.62E+11","3.91E+10","1.06E+11","2.20E+11","3.28E+10","8.89E+10","1.32E+11","1.97E+10","5.35E+10"
"1/25/2021","2.56E+11","3.82E+10","1.04E+11","1.42E+11","2.12E+10","5.75E+10","2.61E+11","3.90E+10","1.06E+11","2.19E+11","3.27E+10","8.86E+10","1.32E+11","1.97E+10","5.33E+10"
"1/26/2021","2.60E+11","3.88E+10","1.05E+11","1.44E+11","2.15E+10","5.83E+10","2.65E+11","3.95E+10","1.07E+11","2.22E+11","3.31E+10","8.98E+10","1.34E+11","1.99E+10","5.41E+10"
"1/27/2021","2.60E+11","3.89E+10","1.05E+11","1.44E+11","2.15E+10","5.84E+10","2.65E+11","3.96E+10","1.07E+11","2.22E+11","3.32E+10","9.00E+10","1.34E+11","2.00E+10","5.42E+10"
"1/28/2021","2.65E+11","3.95E+10","1.07E+11","1.47E+11","2.19E+10","5.94E+10","2.70E+11","4.03E+10","1.09E+11","2.26E+11","3.38E+10","9.16E+10","1.36E+11","2.03E+10","5.51E+10"
"1/29/2021","2.68E+11","4.00E+10","1.09E+11","1.49E+11","2.22E+10","6.01E+10","2.73E+11","4.08E+10","1.11E+11","2.29E+11","3.42E+10","9.27E+10","1.38E+11","2.06E+10","5.58E+10"
"1/30/2021","2.63E+11","3.93E+10","1.07E+11","1.46E+11","2.18E+10","5.90E+10","2.68E+11","4.00E+10","1.09E+11","2.25E+11","3.35E+10","9.10E+10","1.35E+11","2.02E+10","5.48E+10"
"1/31/2021","2.64E+11","3.95E+10","1.07E+11","1.47E+11","2.19E+10","5.93E+10","2.69E+11","4.02E+10","1.09E+11","2.26E+11","3.37E+10","9.14E+10","1.36E+11","2.03E+10","5.50E+10"
"1/2/2021","2.59E+11","3.86E+10","1.05E+11","1.43E+11","2.14E+10","5.81E+10","2.64E+11","3.94E+10","1.07E+11","2.21E+11","3.30E+10","8.95E+10","1.33E+11","1.99E+10","5.39E+10"
"2/2/2021","2.57E+11","3.83E+10","1.04E+11","1.42E+11","2.12E+10","5.76E+10","2.62E+11","3.91E+10","1.06E+11","2.19E+11","3.27E+10","8.87E+10","1.32E+11","1.97E+10","5.34E+10"
"3/2/2021","2.59E+11","3.86E+10","1.05E+11","1.43E+11","2.14E+10","5.80E+10","2.64E+11","3.94E+10","1.07E+11","2.21E+11","3.30E+10","8.94E+10","1.33E+11","1.99E+10","5.38E+10"
"4/2/2021","2.63E+11","3.92E+10","1.06E+11","1.46E+11","2.17E+10","5.88E+10","2.68E+11","4.00E+10","1.08E+11","2.25E+11","3.35E+10","9.06E+10","1.35E+11","2.02E+10","5.45E+10"
"5/2/2021","2.67E+11","3.99E+10","1.08E+11","1.48E+11","2.21E+10","5.97E+10","2.72E+11","4.06E+10","1.10E+11","2.28E+11","3.41E+10","9.20E+10","1.37E+11","2.05E+10","5.54E+10"
"6/2/2021","2.74E+11","4.09E+10","1.11E+11","1.52E+11","2.27E+10","6.12E+10","2.80E+11","4.17E+10","1.13E+11","2.34E+11","3.50E+10","9.44E+10","1.41E+11","2.10E+10","5.68E+10"
"7/2/2021","2.79E+11","4.16E+10","1.12E+11","1.54E+11","2.30E+10","6.22E+10","2.84E+11","4.24E+10","1.14E+11","2.38E+11","3.55E+10","9.58E+10","1.43E+11","2.14E+10","5.77E+10"
"8/2/2021","2.91E+11","4.34E+10","1.17E+11","1.61E+11","2.41E+10","6.49E+10","2.97E+11","4.43E+10","1.19E+11","2.49E+11","3.71E+10","1.00E+11","1.50E+11","2.23E+10","6.02E+10"
"9/2/2021","2.90E+11","4.32E+10","1.16E+11","1.60E+11","2.39E+10","6.45E+10","2.95E+11","4.40E+10","1.19E+11","2.47E+11","3.69E+10","9.95E+10","1.49E+11","2.22E+10","5.99E+10"
"10/2/2021","2.89E+11","4.31E+10","1.16E+11","1.60E+11","2.39E+10","6.44E+10","2.94E+11","4.39E+10","1.18E+11","2.47E+11","3.68E+10","9.92E+10","1.48E+11","2.22E+10","5.97E+10"
"11/2/2021","2.82E+11","4.21E+10","1.13E+11","1.56E+11","2.33E+10","6.28E+10","2.87E+11","4.29E+10","1.16E+11","2.41E+11","3.59E+10","9.68E+10","1.45E+11","2.16E+10","5.83E+10"
"12/2/2021","2.76E+11","4.12E+10","1.11E+11","1.53E+11","2.28E+10","6.15E+10","2.81E+11","4.20E+10","1.13E+11","2.36E+11","3.52E+10","9.48E+10","1.42E+11","2.12E+10","5.70E+10"
"2/13/2021","2.75E+11","4.11E+10","1.11E+11","1.53E+11","2.28E+10","6.14E+10","2.81E+11","4.19E+10","1.13E+11","2.35E+11","3.51E+10","9.46E+10","1.42E+11","2.11E+10","5.69E+10"
"2/14/2021","2.73E+11","4.08E+10","1.10E+11","1.51E+11","2.26E+10","6.09E+10","2.78E+11","4.16E+10","1.12E+11","2.33E+11","3.48E+10","9.39E+10","1.40E+11","2.10E+10","5.65E+10"
"2/15/2021","2.71E+11","4.04E+10","1.09E+11","1.50E+11","2.24E+10","6.03E+10","2.76E+11","4.11E+10","1.11E+11","2.31E+11","3.45E+10","9.30E+10","1.39E+11","2.08E+10","5.59E+10"
"2/16/2021","2.65E+11","3.95E+10","1.06E+11","1.47E+11","2.19E+10","5.90E+10","2.70E+11","4.03E+10","1.09E+11","2.26E+11","3.37E+10","9.09E+10","1.36E+11","2.03E+10","5.47E+10"
"2/17/2021","2.83E+11","3.93E+10","1.06E+11","1.57E+11","2.18E+10","5.90E+10","2.89E+11","4.01E+10","1.08E+11","2.42E+11","3.36E+10","9.09E+10","1.46E+11","2.02E+10","5.47E+10"
